id,dataset,ts,time,order_type,order_side,price,qty
262,Ag(T+D)@sg,1522416140000,2018-03-30 21:22:20.000000,LIMIT,ASK,3595.0,10
263,Ag(T+D)@sg,1522416150000,2018-03-30 21:22:30.000000,LIMIT,ASK,3595.0,10
264,Ag(T+D)@sg,1522416160000,2018-03-30 21:22:40.000000,LIMIT,ASK,3595.0,10
265,Ag(T+D)@sg,1522416170000,2018-03-30 21:22:50.000000,LIMIT,ASK,3595.0,10
266,Ag(T+D)@sg,1522416180000,2018-03-30 21:23:00.000000,LIMIT,ASK,3595.0,10
267,Ag(T+D)@sg,1522416190000,2018-03-30 21:23:10.000000,LIMIT,ASK,3595.0,10
268,Ag(T+D)@sg,1522416200000,2018-03-30 21:23:20.000000,LIMIT,ASK,3595.0,10
269,Ag(T+D)@sg,1522416210000,2018-03-30 21:23:30.000000,LIMIT,ASK,3595.0,10
270,Ag(T+D)@sg,1522416220000,2018-03-30 21:23:40.000000,LIMIT,ASK,3595.0,10
271,Ag(T+D)@sg,1522416230000,2018-03-30 21:23:50.000000,LIMIT,ASK,3595.0,10
272,Ag(T+D)@sg,1522416240000,2018-03-30 21:24:00.000000,LIMIT,ASK,3595.0,10
273,Ag(T+D)@sg,1522416250000,2018-03-30 21:24:10.000000,LIMIT,ASK,3595.0,10
274,Ag(T+D)@sg,1522416260000,2018-03-30 21:24:20.000000,LIMIT,ASK,3595.0,10
275,Ag(T+D)@sg,1522416270000,2018-03-30 21:24:30.000000,LIMIT,ASK,3595.0,10
276,Ag(T+D)@sg,1522416280000,2018-03-30 21:24:40.000000,LIMIT,ASK,3595.0,10
277,Ag(T+D)@sg,1522416290000,2018-03-30 21:24:50.000000,LIMIT,ASK,3595.0,10
278,Ag(T+D)@sg,1522416300000,2018-03-30 21:25:00.000000,LIMIT,ASK,3595.0,10
279,Ag(T+D)@sg,1522416315000,2018-03-30 21:25:15.000000,LIMIT,ASK,3595.0,10
280,Ag(T+D)@sg,1522416325000,2018-03-30 21:25:25.000000,LIMIT,ASK,3595.0,10
281,Ag(T+D)@sg,1522416335000,2018-03-30 21:25:35.000000,LIMIT,ASK,3595.0,10
282,Ag(T+D)@sg,1522416345000,2018-03-30 21:25:45.000000,LIMIT,ASK,3595.0,10
283,Ag(T+D)@sg,1522416355000,2018-03-30 21:25:55.000000,LIMIT,ASK,3595.0,10
284,Ag(T+D)@sg,1522416365000,2018-03-30 21:26:05.000000,LIMIT,ASK,3596.0,10
285,Ag(T+D)@sg,1522416375000,2018-03-30 21:26:15.000000,LIMIT,ASK,3596.0,10
286,Ag(T+D)@sg,1522416385000,2018-03-30 21:26:25.000000,LIMIT,BID,3595.0,10
287,Ag(T+D)@sg,1522416395000,2018-03-30 21:26:35.000000,LIMIT,BID,3595.0,10
288,Ag(T+D)@sg,1522416405000,2018-03-30 21:26:45.000000,LIMIT,BID,3595.0,10
289,Ag(T+D)@sg,1522416415000,2018-03-30 21:26:55.000000,LIMIT,BID,3595.0,10
290,Ag(T+D)@sg,1522416425000,2018-03-30 21:27:05.000000,LIMIT,BID,3595.0,10
291,Ag(T+D)@sg,1522416435000,2018-03-30 21:27:15.000000,LIMIT,BID,3595.0,10
292,Ag(T+D)@sg,1522416445000,2018-03-30 21:27:25.000000,LIMIT,BID,3595.0,10
293,Ag(T+D)@sg,1522416455000,2018-03-30 21:27:35.000000,LIMIT,BID,3595.0,10
294,Ag(T+D)@sg,1522416465000,2018-03-30 21:27:45.000000,LIMIT,BID,3595.0,10
295,Ag(T+D)@sg,1522416475000,2018-03-30 21:27:55.000000,LIMIT,BID,3595.0,10
296,Ag(T+D)@sg,1522416485000,2018-03-30 21:28:05.000000,LIMIT,BID,3595.0,10
297,Ag(T+D)@sg,1522416495000,2018-03-30 21:28:15.000000,LIMIT,BID,3595.0,10
298,Ag(T+D)@sg,1522416505000,2018-03-30 21:28:25.000000,LIMIT,BID,3595.0,10
299,Ag(T+D)@sg,1522416515000,2018-03-30 21:28:35.000000,LIMIT,BID,3595.0,10
300,Ag(T+D)@sg,1522416525000,2018-03-30 21:28:45.000000,LIMIT,ASK,3596.0,10
301,Ag(T+D)@sg,1522416535000,2018-03-30 21:28:55.000000,LIMIT,ASK,3596.0,10
302,Ag(T+D)@sg,1522416545000,2018-03-30 21:29:05.000000,LIMIT,ASK,3596.0,10
303,Ag(T+D)@sg,1522416555000,2018-03-30 21:29:15.000000,LIMIT,ASK,3596.0,10
304,Ag(T+D)@sg,1522416565000,2018-03-30 21:29:25.000000,LIMIT,ASK,3596.0,10
305,Ag(T+D)@sg,1522416575000,2018-03-30 21:29:35.000000,LIMIT,ASK,3596.0,10
306,Ag(T+D)@sg,1522416585000,2018-03-30 21:29:45.000000,LIMIT,ASK,3596.0,10
307,Ag(T+D)@sg,1522416595000,2018-03-30 21:29:55.000000,LIMIT,ASK,3596.0,10
308,Ag(T+D)@sg,1522416605000,2018-03-30 21:30:05.000000,LIMIT,ASK,3596.0,10
309,Ag(T+D)@sg,1522416615000,2018-03-30 21:30:15.000000,LIMIT,ASK,3596.0,10
310,Ag(T+D)@sg,1522416625000,2018-03-30 21:30:25.000000,LIMIT,ASK,3596.0,10
311,Ag(T+D)@sg,1522416645000,2018-03-30 21:30:45.000000,LIMIT,BID,3594.0,10
312,Ag(T+D)@sg,1522416655000,2018-03-30 21:30:55.000000,LIMIT,BID,3594.0,10
313,Ag(T+D)@sg,1522416665000,2018-03-30 21:31:05.000000,LIMIT,BID,3594.0,10
314,Ag(T+D)@sg,1522416675000,2018-03-30 21:31:15.000000,LIMIT,BID,3594.0,10
315,Ag(T+D)@sg,1522416685000,2018-03-30 21:31:25.000000,LIMIT,BID,3594.0,10
316,Ag(T+D)@sg,1522416695000,2018-03-30 21:31:35.000000,LIMIT,BID,3594.0,10
317,Ag(T+D)@sg,1522416705000,2018-03-30 21:31:45.000000,LIMIT,ASK,3595.0,10
318,Ag(T+D)@sg,1522416715000,2018-03-30 21:31:55.000000,LIMIT,ASK,3595.0,10
319,Ag(T+D)@sg,1522416725000,2018-03-30 21:32:05.000000,LIMIT,ASK,3595.0,10
320,Ag(T+D)@sg,1522416735000,2018-03-30 21:32:15.000000,LIMIT,ASK,3595.0,10
321,Ag(T+D)@sg,1522416745000,2018-03-30 21:32:25.000000,LIMIT,ASK,3595.0,10
322,Ag(T+D)@sg,1522416755000,2018-03-30 21:32:35.000000,LIMIT,ASK,3595.0,10
323,Ag(T+D)@sg,1522416765000,2018-03-30 21:32:45.000000,LIMIT,ASK,3595.0,10
324,Ag(T+D)@sg,1522416775000,2018-03-30 21:32:55.000000,LIMIT,ASK,3595.0,10
325,Ag(T+D)@sg,1522416785000,2018-03-30 21:33:05.000000,LIMIT,ASK,3596.0,10
326,Ag(T+D)@sg,1522416795000,2018-03-30 21:33:15.000000,LIMIT,ASK,3596.0,10
327,Ag(T+D)@sg,1522416805000,2018-03-30 21:33:25.000000,LIMIT,ASK,3596.0,10
328,Ag(T+D)@sg,1522416815000,2018-03-30 21:33:35.000000,LIMIT,ASK,3596.0,10
329,Ag(T+D)@sg,1522416825000,2018-03-30 21:33:45.000000,LIMIT,ASK,3596.0,10
330,Ag(T+D)@sg,1522416835000,2018-03-30 21:33:55.000000,LIMIT,ASK,3596.0,10
331,Ag(T+D)@sg,1522416850000,2018-03-30 21:34:10.000000,LIMIT,BID,3595.0,10
332,Ag(T+D)@sg,1522416860000,2018-03-30 21:34:20.000000,LIMIT,BID,3595.0,10
333,Ag(T+D)@sg,1522416870000,2018-03-30 21:34:30.000000,LIMIT,BID,3595.0,10
334,Ag(T+D)@sg,1522416880000,2018-03-30 21:34:40.000000,LIMIT,BID,3596.0,10
335,Ag(T+D)@sg,1522416890000,2018-03-30 21:34:50.000000,LIMIT,BID,3596.0,10
336,Ag(T+D)@sg,1522416900000,2018-03-30 21:35:00.000000,LIMIT,BID,3596.0,10
337,Ag(T+D)@sg,1522416910000,2018-03-30 21:35:10.000000,LIMIT,BID,3596.0,10
338,Ag(T+D)@sg,1522416920000,2018-03-30 21:35:20.000000,LIMIT,BID,3596.0,10
339,Ag(T+D)@sg,1522416930000,2018-03-30 21:35:30.000000,LIMIT,BID,3596.0,10
340,Ag(T+D)@sg,1522416940000,2018-03-30 21:35:40.000000,LIMIT,BID,3596.0,10
341,Ag(T+D)@sg,1522416950000,2018-03-30 21:35:50.000000,LIMIT,BID,3596.0,10
342,Ag(T+D)@sg,1522416960000,2018-03-30 21:36:00.000000,LIMIT,ASK,3597.0,10
343,Ag(T+D)@sg,1522416970000,2018-03-30 21:36:10.000000,LIMIT,ASK,3597.0,10
344,Ag(T+D)@sg,1522416980000,2018-03-30 21:36:20.000000,LIMIT,ASK,3597.0,10
345,Ag(T+D)@sg,1522416990000,2018-03-30 21:36:30.000000,LIMIT,ASK,3597.0,10
346,Ag(T+D)@sg,1522417000000,2018-03-30 21:36:40.000000,LIMIT,ASK,3597.0,10
347,Ag(T+D)@sg,1522417010000,2018-03-30 21:36:50.000000,LIMIT,ASK,3597.0,10
348,Ag(T+D)@sg,1522417020000,2018-03-30 21:37:00.000000,LIMIT,ASK,3597.0,10
349,Ag(T+D)@sg,1522417030000,2018-03-30 21:37:10.000000,LIMIT,ASK,3597.0,10
350,Ag(T+D)@sg,1522417040000,2018-03-30 21:37:20.000000,LIMIT,ASK,3597.0,10
351,Ag(T+D)@sg,1522417050000,2018-03-30 21:37:30.000000,LIMIT,ASK,3597.0,10
352,Ag(T+D)@sg,1522417060000,2018-03-30 21:37:40.000000,LIMIT,ASK,3597.0,10
353,Ag(T+D)@sg,1522417070000,2018-03-30 21:37:50.000000,LIMIT,ASK,3597.0,10
354,Ag(T+D)@sg,1522417080000,2018-03-30 21:38:00.000000,LIMIT,ASK,3597.0,10
355,Ag(T+D)@sg,1522417090000,2018-03-30 21:38:10.000000,LIMIT,ASK,3597.0,10
356,Ag(T+D)@sg,1522417100000,2018-03-30 21:38:20.000000,LIMIT,ASK,3597.0,10
357,Ag(T+D)@sg,1522417110000,2018-03-30 21:38:30.000000,LIMIT,ASK,3597.0,10
358,Ag(T+D)@sg,1522417120000,2018-03-30 21:38:40.000000,LIMIT,ASK,3597.0,10
359,Ag(T+D)@sg,1522417130000,2018-03-30 21:38:50.000000,LIMIT,ASK,3597.0,10
360,Ag(T+D)@sg,1522417140000,2018-03-30 21:39:00.000000,LIMIT,ASK,3596.0,10
361,Ag(T+D)@sg,1522417150000,2018-03-30 21:39:10.000000,LIMIT,BID,3595.0,10
362,Ag(T+D)@sg,1522417160000,2018-03-30 21:39:20.000000,LIMIT,BID,3595.0,10
363,Ag(T+D)@sg,1522417170000,2018-03-30 21:39:30.000000,LIMIT,BID,3595.0,10
364,Ag(T+D)@sg,1522417180000,2018-03-30 21:39:40.000000,LIMIT,BID,3595.0,10
365,Ag(T+D)@sg,1522417190000,2018-03-30 21:39:50.000000,LIMIT,BID,3595.0,10
366,Ag(T+D)@sg,1522417200000,2018-03-30 21:40:00.000000,LIMIT,BID,3595.0,10
367,Ag(T+D)@sg,1522417208000,2018-03-30 21:40:08.000000,LIMIT,ASK,3595.99995,10
368,Ag(T+D)@sg,1522417215000,2018-03-30 21:40:15.000000,LIMIT,ASK,3597.0,10
369,Ag(T+D)@sg,1522417225000,2018-03-30 21:40:25.000000,LIMIT,ASK,3597.0,10
370,Ag(T+D)@sg,1522417235000,2018-03-30 21:40:35.000000,LIMIT,ASK,3597.0,10
371,Ag(T+D)@sg,1522417245000,2018-03-30 21:40:45.000000,LIMIT,ASK,3597.0,10
372,Ag(T+D)@sg,1522417255000,2018-03-30 21:40:55.000000,LIMIT,ASK,3597.0,10
373,Ag(T+D)@sg,1522417265000,2018-03-30 21:41:05.000000,LIMIT,ASK,3597.0,10
374,Ag(T+D)@sg,1522417275000,2018-03-30 21:41:15.000000,LIMIT,ASK,3597.0,10
375,Ag(T+D)@sg,1522417285000,2018-03-30 21:41:25.000000,LIMIT,ASK,3597.0,10
376,Ag(T+D)@sg,1522417295000,2018-03-30 21:41:35.000000,LIMIT,ASK,3597.0,10
377,Ag(T+D)@sg,1522417305000,2018-03-30 21:41:45.000000,LIMIT,ASK,3597.0,10
378,Ag(T+D)@sg,1522417315000,2018-03-30 21:41:55.000000,LIMIT,ASK,3597.0,10
379,Ag(T+D)@sg,1522417325000,2018-03-30 21:42:05.000000,LIMIT,ASK,3597.0,10
380,Ag(T+D)@sg,1522417335000,2018-03-30 21:42:15.000000,LIMIT,ASK,3598.0,10
381,Ag(T+D)@sg,1522417345000,2018-03-30 21:42:25.000000,LIMIT,ASK,3598.0,10
382,Ag(T+D)@sg,1522417355000,2018-03-30 21:42:35.000000,LIMIT,BID,3597.0,10
383,Ag(T+D)@sg,1522417365000,2018-03-30 21:42:45.000000,LIMIT,BID,3597.0,10
384,Ag(T+D)@sg,1522417375000,2018-03-30 21:42:55.000000,LIMIT,BID,3598.0,10
385,Ag(T+D)@sg,1522417385000,2018-03-30 21:43:05.000000,LIMIT,BID,3598.0,10
386,Ag(T+D)@sg,1522417395000,2018-03-30 21:43:15.000000,LIMIT,BID,3597.0,10
387,Ag(T+D)@sg,1522417405000,2018-03-30 21:43:25.000000,LIMIT,BID,3597.0,10
388,Ag(T+D)@sg,1522417415000,2018-03-30 21:43:35.000000,LIMIT,ASK,3598.0,10
389,Ag(T+D)@sg,1522417425000,2018-03-30 21:43:45.000000,LIMIT,ASK,3598.0,10
390,Ag(T+D)@sg,1522417435000,2018-03-30 21:43:55.000000,LIMIT,ASK,3598.0,10
391,Ag(T+D)@sg,1522417445000,2018-03-30 21:44:05.000000,LIMIT,ASK,3598.0,10
392,Ag(T+D)@sg,1522417460000,2018-03-30 21:44:20.000000,LIMIT,ASK,3598.0,10
393,Ag(T+D)@sg,1522417470000,2018-03-30 21:44:30.000000,LIMIT,ASK,3598.0,10
394,Ag(T+D)@sg,1522417480000,2018-03-30 21:44:40.000000,LIMIT,ASK,3598.0,10
395,Ag(T+D)@sg,1522417490000,2018-03-30 21:44:50.000000,LIMIT,ASK,3598.0,10
396,Ag(T+D)@sg,1522417500000,2018-03-30 21:45:00.000000,LIMIT,ASK,3598.0,10
397,Ag(T+D)@sg,1522417510000,2018-03-30 21:45:10.000000,LIMIT,ASK,3598.0,10
398,Ag(T+D)@sg,1522417520000,2018-03-30 21:45:20.000000,LIMIT,ASK,3598.0,10
399,Ag(T+D)@sg,1522417530000,2018-03-30 21:45:30.000000,LIMIT,ASK,3598.0,10
400,Ag(T+D)@sg,1522417540000,2018-03-30 21:45:40.000000,LIMIT,ASK,3598.0,10
401,Ag(T+D)@sg,1522417550000,2018-03-30 21:45:50.000000,LIMIT,ASK,3598.0,10
402,Ag(T+D)@sg,1522417560000,2018-03-30 21:46:00.000000,LIMIT,ASK,3598.0,10
403,Ag(T+D)@sg,1522417570000,2018-03-30 21:46:10.000000,LIMIT,ASK,3598.0,10
404,Ag(T+D)@sg,1522417580000,2018-03-30 21:46:20.000000,LIMIT,ASK,3598.0,10
405,Ag(T+D)@sg,1522417590000,2018-03-30 21:46:30.000000,LIMIT,ASK,3598.0,10
406,Ag(T+D)@sg,1522417600000,2018-03-30 21:46:40.000000,LIMIT,ASK,3598.0,10
407,Ag(T+D)@sg,1522417610000,2018-03-30 21:46:50.000000,LIMIT,ASK,3597.0,10
408,Ag(T+D)@sg,1522417620000,2018-03-30 21:47:00.000000,LIMIT,ASK,3597.0,10
409,Ag(T+D)@sg,1522417630000,2018-03-30 21:47:10.000000,LIMIT,ASK,3597.0,10
410,Ag(T+D)@sg,1522417640000,2018-03-30 21:47:20.000000,LIMIT,ASK,3597.0,10
411,Ag(T+D)@sg,1522417650000,2018-03-30 21:47:30.000000,LIMIT,BID,3596.0,10
412,Ag(T+D)@sg,1522417660000,2018-03-30 21:47:40.000000,LIMIT,BID,3597.0,10
413,Ag(T+D)@sg,1522417670000,2018-03-30 21:47:50.000000,LIMIT,BID,3597.0,10
414,Ag(T+D)@sg,1522417680000,2018-03-30 21:48:00.000000,LIMIT,BID,3597.0,10
415,Ag(T+D)@sg,1522417690000,2018-03-30 21:48:10.000000,LIMIT,BID,3597.0,10
416,Ag(T+D)@sg,1522417700000,2018-03-30 21:48:20.000000,LIMIT,BID,3597.0,10
417,Ag(T+D)@sg,1522417710000,2018-03-30 21:48:30.000000,LIMIT,BID,3597.0,10
418,Ag(T+D)@sg,1522417720000,2018-03-30 21:48:40.000000,LIMIT,BID,3597.0,10
419,Ag(T+D)@sg,1522417730000,2018-03-30 21:48:50.000000,LIMIT,BID,3597.0,10
420,Ag(T+D)@sg,1522417740000,2018-03-30 21:49:00.000000,LIMIT,BID,3597.0,10
421,Ag(T+D)@sg,1522417750000,2018-03-30 21:49:10.000000,LIMIT,BID,3597.0,10
422,Ag(T+D)@sg,1522417760000,2018-03-30 21:49:20.000000,LIMIT,BID,3597.0,10
423,Ag(T+D)@sg,1522417775000,2018-03-30 21:49:35.000000,LIMIT,ASK,3598.0,10
424,Ag(T+D)@sg,1522417785000,2018-03-30 21:49:45.000000,LIMIT,ASK,3598.0,10
425,Ag(T+D)@sg,1522417795000,2018-03-30 21:49:55.000000,LIMIT,ASK,3598.0,10
426,Ag(T+D)@sg,1522417805000,2018-03-30 21:50:05.000000,LIMIT,ASK,3598.0,10
427,Ag(T+D)@sg,1522417815000,2018-03-30 21:50:15.000000,LIMIT,ASK,3598.0,10
428,Ag(T+D)@sg,1522417825000,2018-03-30 21:50:25.000000,LIMIT,ASK,3598.0,10
429,Ag(T+D)@sg,1522417835000,2018-03-30 21:50:35.000000,LIMIT,ASK,3598.0,10
430,Ag(T+D)@sg,1522417845000,2018-03-30 21:50:45.000000,LIMIT,ASK,3598.0,10
431,Ag(T+D)@sg,1522417855000,2018-03-30 21:50:55.000000,LIMIT,ASK,3598.0,10
432,Ag(T+D)@sg,1522417865000,2018-03-30 21:51:05.000000,LIMIT,ASK,3598.0,10
433,Ag(T+D)@sg,1522417875000,2018-03-30 21:51:15.000000,LIMIT,ASK,3598.0,10
434,Ag(T+D)@sg,1522417885000,2018-03-30 21:51:25.000000,LIMIT,ASK,3598.0,10
435,Ag(T+D)@sg,1522417895000,2018-03-30 21:51:35.000000,LIMIT,ASK,3598.0,10
436,Ag(T+D)@sg,1522417905000,2018-03-30 21:51:45.000000,LIMIT,ASK,3598.0,10
437,Ag(T+D)@sg,1522417915000,2018-03-30 21:51:55.000000,LIMIT,ASK,3598.0,10
438,Ag(T+D)@sg,1522417925000,2018-03-30 21:52:05.000000,LIMIT,ASK,3598.0,10
439,Ag(T+D)@sg,1522417935000,2018-03-30 21:52:15.000000,LIMIT,ASK,3598.0,10
440,Ag(T+D)@sg,1522417960000,2018-03-30 21:52:40.000000,LIMIT,BID,3597.0,10
441,Ag(T+D)@sg,1522417970000,2018-03-30 21:52:50.000000,LIMIT,BID,3597.0,10
442,Ag(T+D)@sg,1522417980000,2018-03-30 21:53:00.000000,LIMIT,BID,3597.0,10
443,Ag(T+D)@sg,1522417990000,2018-03-30 21:53:10.000000,LIMIT,BID,3597.0,10
444,Ag(T+D)@sg,1522418000000,2018-03-30 21:53:20.000000,LIMIT,ASK,3598.0,10
445,Ag(T+D)@sg,1522418010000,2018-03-30 21:53:30.000000,LIMIT,ASK,3598.0,10
446,Ag(T+D)@sg,1522418020000,2018-03-30 21:53:40.000000,LIMIT,ASK,3598.0,10
447,Ag(T+D)@sg,1522418030000,2018-03-30 21:53:50.000000,LIMIT,ASK,3598.0,10
448,Ag(T+D)@sg,1522418040000,2018-03-30 21:54:00.000000,LIMIT,ASK,3598.0,10
449,Ag(T+D)@sg,1522418050000,2018-03-30 21:54:10.000000,LIMIT,ASK,3598.0,10
450,Ag(T+D)@sg,1522418060000,2018-03-30 21:54:20.000000,LIMIT,ASK,3598.0,10
451,Ag(T+D)@sg,1522418070000,2018-03-30 21:54:30.000000,LIMIT,ASK,3598.0,10
452,Ag(T+D)@sg,1522418080000,2018-03-30 21:54:40.000000,LIMIT,ASK,3598.0,10
453,Ag(T+D)@sg,1522418090000,2018-03-30 21:54:50.000000,LIMIT,ASK,3598.0,10
454,Ag(T+D)@sg,1522418100000,2018-03-30 21:55:00.000000,LIMIT,ASK,3598.0,10
455,Ag(T+D)@sg,1522418110000,2018-03-30 21:55:10.000000,LIMIT,ASK,3598.0,10
456,Ag(T+D)@sg,1522418120000,2018-03-30 21:55:20.000000,LIMIT,ASK,3598.0,10
457,Ag(T+D)@sg,1522418175000,2018-03-30 21:56:15.000000,LIMIT,BID,3596.0,10
458,Ag(T+D)@sg,1522418185000,2018-03-30 21:56:25.000000,LIMIT,BID,3596.0,10
459,Ag(T+D)@sg,1522418195000,2018-03-30 21:56:35.000000,LIMIT,BID,3596.0,10
460,Ag(T+D)@sg,1522418205000,2018-03-30 21:56:45.000000,LIMIT,BID,3596.0,10
461,Ag(T+D)@sg,1522418215000,2018-03-30 21:56:55.000000,LIMIT,BID,3596.0,10
462,Ag(T+D)@sg,1522418225000,2018-03-30 21:57:05.000000,LIMIT,BID,3596.0,10
463,Ag(T+D)@sg,1522418235000,2018-03-30 21:57:15.000000,LIMIT,ASK,3597.0,10
464,Ag(T+D)@sg,1522418245000,2018-03-30 21:57:25.000000,LIMIT,ASK,3597.0,10
465,Ag(T+D)@sg,1522418255000,2018-03-30 21:57:35.000000,LIMIT,ASK,3597.0,10
466,Ag(T+D)@sg,1522418265000,2018-03-30 21:57:45.000000,LIMIT,ASK,3597.0,10
467,Ag(T+D)@sg,1522418275000,2018-03-30 21:57:55.000000,LIMIT,ASK,3597.0,10
468,Ag(T+D)@sg,1522418285000,2018-03-30 21:58:05.000000,LIMIT,ASK,3597.0,10
469,Ag(T+D)@sg,1522418295000,2018-03-30 21:58:15.000000,LIMIT,ASK,3597.0,10
470,Ag(T+D)@sg,1522418305000,2018-03-30 21:58:25.000000,LIMIT,ASK,3597.0,10
471,Ag(T+D)@sg,1522418315000,2018-03-30 21:58:35.000000,LIMIT,ASK,3597.0,10
472,Ag(T+D)@sg,1522418325000,2018-03-30 21:58:45.000000,LIMIT,ASK,3597.0,10
473,Ag(T+D)@sg,1522418335000,2018-03-30 21:58:55.000000,LIMIT,ASK,3597.0,10
474,Ag(T+D)@sg,1522418345000,2018-03-30 21:59:05.000000,LIMIT,ASK,3597.0,10
475,Ag(T+D)@sg,1522418355000,2018-03-30 21:59:15.000000,LIMIT,ASK,3597.0,10
476,Ag(T+D)@sg,1522418365000,2018-03-30 21:59:25.000000,LIMIT,ASK,3596.0,10
477,Ag(T+D)@sg,1522418375000,2018-03-30 21:59:35.000000,LIMIT,ASK,3596.0,10
478,Ag(T+D)@sg,1522418385000,2018-03-30 21:59:45.000000,LIMIT,ASK,3596.0,10
479,Ag(T+D)@sg,1522418395000,2018-03-30 21:59:55.000000,LIMIT,ASK,3596.0,10
480,Ag(T+D)@sg,1522418405000,2018-03-30 22:00:05.000000,LIMIT,ASK,3596.0,10
481,Ag(T+D)@sg,1522418415000,2018-03-30 22:00:15.000000,LIMIT,ASK,3596.0,10
482,Ag(T+D)@sg,1522418425000,2018-03-30 22:00:25.000000,LIMIT,ASK,3596.0,10
483,Ag(T+D)@sg,1522418440000,2018-03-30 22:00:40.000000,LIMIT,BID,3595.0,10
484,Ag(T+D)@sg,1522418450000,2018-03-30 22:00:50.000000,LIMIT,BID,3595.0,10
485,Ag(T+D)@sg,1522418460000,2018-03-30 22:01:00.000000,LIMIT,BID,3595.0,10
486,Ag(T+D)@sg,1522418470000,2018-03-30 22:01:10.000000,LIMIT,BID,3595.0,10
487,Ag(T+D)@sg,1522418480000,2018-03-30 22:01:20.000000,LIMIT,ASK,3596.0,10
488,Ag(T+D)@sg,1522418490000,2018-03-30 22:01:30.000000,LIMIT,ASK,3596.0,10
489,Ag(T+D)@sg,1522418500000,2018-03-30 22:01:40.000000,LIMIT,ASK,3596.0,10
490,Ag(T+D)@sg,1522418510000,2018-03-30 22:01:50.000000,LIMIT,ASK,3596.0,10
491,Ag(T+D)@sg,1522418520000,2018-03-30 22:02:00.000000,LIMIT,ASK,3596.0,10
492,Ag(T+D)@sg,1522418530000,2018-03-30 22:02:10.000000,LIMIT,ASK,3596.0,10
493,Ag(T+D)@sg,1522418540000,2018-03-30 22:02:20.000000,LIMIT,ASK,3596.0,10
494,Ag(T+D)@sg,1522418550000,2018-03-30 22:02:30.000000,LIMIT,ASK,3595.0,10
495,Ag(T+D)@sg,1522418560000,2018-03-30 22:02:40.000000,LIMIT,ASK,3595.0,10
496,Ag(T+D)@sg,1522418570000,2018-03-30 22:02:50.000000,LIMIT,ASK,3595.0,10
497,Ag(T+D)@sg,1522418580000,2018-03-30 22:03:00.000000,LIMIT,ASK,3595.0,10
498,Ag(T+D)@sg,1522418590000,2018-03-30 22:03:10.000000,LIMIT,ASK,3595.0,10
499,Ag(T+D)@sg,1522418600000,2018-03-30 22:03:20.000000,LIMIT,ASK,3595.0,10
500,Ag(T+D)@sg,1522418610000,2018-03-30 22:03:30.000000,LIMIT,ASK,3595.0,10
501,Ag(T+D)@sg,1522418620000,2018-03-30 22:03:40.000000,LIMIT,ASK,3595.0,10
502,Ag(T+D)@sg,1522418630000,2018-03-30 22:03:50.000000,LIMIT,ASK,3595.0,10
503,Ag(T+D)@sg,1522418640000,2018-03-30 22:04:00.000000,LIMIT,ASK,3595.0,10
504,Ag(T+D)@sg,1522418650000,2018-03-30 22:04:10.000000,LIMIT,ASK,3595.0,10
505,Ag(T+D)@sg,1522418660000,2018-03-30 22:04:20.000000,LIMIT,ASK,3595.0,10
506,Ag(T+D)@sg,1522418670000,2018-03-30 22:04:30.000000,LIMIT,ASK,3595.0,10
507,Ag(T+D)@sg,1522418680000,2018-03-30 22:04:40.000000,LIMIT,ASK,3595.0,10
508,Ag(T+D)@sg,1522418690000,2018-03-30 22:04:50.000000,LIMIT,ASK,3595.0,10
509,Ag(T+D)@sg,1522418700000,2018-03-30 22:05:00.000000,LIMIT,ASK,3595.0,10
510,Ag(T+D)@sg,1522418710000,2018-03-30 22:05:10.000000,LIMIT,ASK,3595.0,10
511,Ag(T+D)@sg,1522418720000,2018-03-30 22:05:20.000000,LIMIT,ASK,3595.0,10
512,Ag(T+D)@sg,1522418730000,2018-03-30 22:05:30.000000,LIMIT,ASK,3595.0,10
513,Ag(T+D)@sg,1522418740000,2018-03-30 22:05:40.000000,LIMIT,ASK,3595.0,10
514,Ag(T+D)@sg,1522418750000,2018-03-30 22:05:50.000000,LIMIT,ASK,3595.0,10
515,Ag(T+D)@sg,1522418760000,2018-03-30 22:06:00.000000,LIMIT,ASK,3595.0,10
516,Ag(T+D)@sg,1522418770000,2018-03-30 22:06:10.000000,LIMIT,ASK,3595.0,10
517,Ag(T+D)@sg,1522418780000,2018-03-30 22:06:20.000000,LIMIT,ASK,3595.0,10
518,Ag(T+D)@sg,1522418790000,2018-03-30 22:06:30.000000,LIMIT,ASK,3595.0,10
519,Ag(T+D)@sg,1522418800000,2018-03-30 22:06:40.000000,LIMIT,ASK,3595.0,10
520,Ag(T+D)@sg,1522418810000,2018-03-30 22:06:50.000000,LIMIT,ASK,3595.0,10
521,Ag(T+D)@sg,1522418820000,2018-03-30 22:07:00.000000,LIMIT,ASK,3595.0,10
522,Ag(T+D)@sg,1522418830000,2018-03-30 22:07:10.000000,LIMIT,ASK,3596.0,10
523,Ag(T+D)@sg,1522418840000,2018-03-30 22:07:20.000000,LIMIT,BID,3594.0,10
524,Ag(T+D)@sg,1522418850000,2018-03-30 22:07:30.000000,LIMIT,BID,3594.0,10
525,Ag(T+D)@sg,1522418865000,2018-03-30 22:07:45.000000,LIMIT,ASK,3595.0,10
526,Ag(T+D)@sg,1522418875000,2018-03-30 22:07:55.000000,LIMIT,ASK,3595.0,10
